id,subject,fold,model,area_category,metric,value
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,21.653543307086597
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,6.8131868131868165
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,5.858585858585864
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,19.587628865979383
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,1.535508637236074
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,6.683168316831679
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,6.209850107066375
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,21.400778210116737
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,0.5545286506469567
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,2.1164021164021167
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,26.491646778042956
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,35.509138381201055
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,15.185185185185185
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,9.5238095238095255
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,4.310344827586206
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,37.1584699453552
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,11.688311688311682
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,11.82432432432432
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,8.934707903780065
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,16.04938271604938
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,33.24250681198911
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,7.392197125256669
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,25.570776255707766
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,7.431340872374801
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,32.804232804232804
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,30.69620253164558
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,5.8718861209964315
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,40.53030303030303
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,4.9657534246575485
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,13.907284768211916
SR009-TL1-6130-6194,SR009,3,3D,Small,area_diff_percent,4.089219330855012
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,0.9673891698244556
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,1.7444912080691681
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,0.8942304428729426
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,3.094958755058317
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,1.0669386989018923
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,8.468338275114881
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,5.041515861650223
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,0.8819603608421573
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,1.142406454619603
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,1.3470317885239231
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,3.7101136694473413
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,0.6250810095994607
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,0.7862702990880065
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,3.7120379988976353
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,4.9024027660313685
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,3.4278257472283284
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,1.3455004120363487
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,2.905016858015539
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,6.09654756095394
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,2.471112152986484
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,3.304749100660221
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,3.0300678088342203
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,4.029442282095885
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,4.843809672775563
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,1.0605891748455318
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,3.6453184046053946
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,2.455337399222071
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,3.586412296585566
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,4.0096501733724565
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,0.775740398279644
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,6.331513530264752
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,2.702633102190852
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,1.7005124328151926
SR009-TL1-6130-6194,SR009,3,3D,Small,hd_um,2.0486651744936557
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8812260536398467
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8465346534653465
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.887378640776699
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7987220447284346
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8933601609657947
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7191413237924866
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7085561497326203
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8868613138686131
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8956310679611651
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.880859375
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7725856697819314
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.906854130052724
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.9081632653061223
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7905660377358491
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7379576107899807
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7959814528593508
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8713450292397661
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.839546191247974
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7154150197628458
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7912087912087912
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7863247863247863
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8229508196721311
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8088012139605463
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.746938775510204
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8913857677902621
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7442922374429224
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8084507042253521
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7529880478087649
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7651331719128329
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.9275618374558304
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7024128686327078
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7786032689450223
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.8670520231213873
SR009-TL1-6130-6194,SR009,3,3D,Small,pair_iou,0.7941176470588235
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,16.773816481589705
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,3.1969309462915603
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,15.980460572226097
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,0.10309278350514815
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,16.098226466575703
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,19.472616632860028
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,18.932655654383744
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,1.5920398009950252
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,32.984293193717285
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,14.332460732984304
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,12.560975609756087
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,11.389759665621746
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,31.894150417827312
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,32.566697332106706
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,14.947156517362856
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,9.294117647058833
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,8.338557993730404
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,7.3781291172595616
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,32.73273273273274
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,7.854821235102929
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,3.9817974971558505
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,12.694461729931561
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,21.72211350293544
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,14.352392065344224
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,26.157697121401753
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,5.039193729003356
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,23.127463863337702
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,18.717277486910994
SR009-TL1-6130-6194,SR009,3,3D,Medium,area_diff_percent,11.096605744125332
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,3.1087570501626236
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,2.5167503141998333
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,2.882971355690347
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,1.3355776399727306
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,3.2987614698814216
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,3.822550989659943
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,3.0819858755116707
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,0.6306143768625441
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,6.704522098530724
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,2.763096125079686
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,1.69994853490406
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,1.9311605980210484
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,6.24040056860263
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,5.208363554165525
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,20.27151747905131
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,1.2195763723828767
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,2.149115947203041
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,3.2963058413639423
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,5.389789941886801
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,2.341806654949192
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,0.689021995441094
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,2.4068987523306165
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,3.571844208776212
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,2.2241155936075105
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,4.197807684365815
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,0.908207155116716
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,4.2930383849275815
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,3.5084194496880747
SR009-TL1-6130-6194,SR009,3,3D,Medium,hd_um,1.8982229634336678
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8434393638170974
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8084606345475911
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8521843207660084
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8681424446583254
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8262874711760184
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8370118845500849
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8175105485232067
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.918560606060606
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.7389605314576007
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8746422438465942
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.876210979547901
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8748841519925857
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.7325702393340271
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.7543372657876475
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.7434803224276908
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.902673796791444
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8491930996104619
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.7645739910313901
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.753393665158371
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8254043767840152
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.9217577706323687
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8647026732133115
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8099041533546326
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.8593117408906883
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.7926587301587301
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.9053069719042665
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.802547770700637
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.816304347826087
SR009-TL1-6130-6194,SR009,3,3D,Medium,pair_iou,0.848
SR009-TL1-6130-6194,SR009,3,3D,Large,area_diff_percent,13.256288239293005
SR009-TL1-6130-6194,SR009,3,3D,Large,area_diff_percent,14.951714951714962
SR009-TL1-6130-6194,SR009,3,3D,Large,area_diff_percent,14.13695171978541
SR009-TL1-6130-6194,SR009,3,3D,Large,area_diff_percent,13.522112631244031
SR009-TL1-6130-6194,SR009,3,3D,Large,area_diff_percent,16.046966731898237
SR009-TL1-6130-6194,SR009,3,3D,Large,area_diff_percent,11.158100195185417
SR009-TL1-6130-6194,SR009,3,3D,Large,area_diff_percent,14.051841746248298
SR009-TL1-6130-6194,SR009,3,3D,Large,area_diff_percent,27.53852232319241
SR009-TL1-6130-6194,SR009,3,3D,Large,hd_um,2.478889009389856
SR009-TL1-6130-6194,SR009,3,3D,Large,hd_um,3.2167218201697754
SR009-TL1-6130-6194,SR009,3,3D,Large,hd_um,4.726210549692017
SR009-TL1-6130-6194,SR009,3,3D,Large,hd_um,3.6611484756894668
SR009-TL1-6130-6194,SR009,3,3D,Large,hd_um,4.511104629623076
SR009-TL1-6130-6194,SR009,3,3D,Large,hd_um,3.800031302305518
SR009-TL1-6130-6194,SR009,3,3D,Large,hd_um,2.8329216204099623
SR009-TL1-6130-6194,SR009,3,3D,Large,hd_um,5.5690791107640925
SR009-TL1-6130-6194,SR009,3,3D,Large,pair_iou,0.8750747160789002
SR009-TL1-6130-6194,SR009,3,3D,Large,pair_iou,0.8474527761877504
SR009-TL1-6130-6194,SR009,3,3D,Large,pair_iou,0.8495502861815208
SR009-TL1-6130-6194,SR009,3,3D,Large,pair_iou,0.8564315352697095
SR009-TL1-6130-6194,SR009,3,3D,Large,pair_iou,0.8451253481894151
SR009-TL1-6130-6194,SR009,3,3D,Large,pair_iou,0.8524543378995434
SR009-TL1-6130-6194,SR009,3,3D,Large,pair_iou,0.8469688051795173
SR009-TL1-6130-6194,SR009,3,3D,Large,pair_iou,0.7829721362229102
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,26.285714285714302
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,3.5055350553505606
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,10.997963340122194
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,4.155844155844156
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,27.27272727272727
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,14.133333333333342
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,2.1113243761996126
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,9.900990099009903
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,16.27408993576018
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,22.76422764227642
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,15.267175572519086
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,11.09057301293901
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,5.5555555555555625
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,9.307875894988058
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,9.138381201044398
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,26.775956284153008
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,17.269076305220878
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,18.918918918918923
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,27.147766323024054
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,3.547671840354768
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,18.528610354223446
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,6.160164271047232
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,10.569105691056919
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,31.340872374798067
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,17.46031746031746
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,33.702531645569636
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,29.545454545454536
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,9.074733096085417
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,6.439393939393938
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,3.4246575342465904
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,0.606060606060602
SR009-TL1-6130-6194,SR009,3,2D,Small,area_diff_percent,0.33112582781458577
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,6.072069355955568
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,3.3674399829332673
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.6085398940869229
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.589411935703161
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,5.26651291111423
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,2.5066234757089774
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,0.8977054762926894
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.3584662032438932
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,2.456269004041092
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,4.052537507880537
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,3.9069753211935283
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,2.7070808610647825
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,0.8870953296588712
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.9656974462501566
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.39150670267684
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,4.9078829263441826
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,5.311785176965761
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,4.3204169646610895
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,7.024030357294742
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,2.269142024468844
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,2.752700401260175
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.3686850542655058
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.9304395871715982
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,9.49448160538978
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,3.2808209698784676
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,6.697017563673549
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,3.560386393864488
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.4073158737616203
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,2.9147995473317296
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,1.6950470670436104
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,2.041166805710677
SR009-TL1-6130-6194,SR009,3,2D,Small,hd_um,0.9307554253119641
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7522123893805309
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7487684729064039
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8666666666666667
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8450704225352113
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7272727272727273
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8545034642032333
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8938848920863309
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8869778869778869
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8372591006423983
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.771551724137931
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7347670250896058
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8330658105939005
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.9041450777202072
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8463157894736842
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8847058823529412
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7473684210526316
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.704119850187266
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7753424657534247
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7108843537414966
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7894736842105263
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8144796380090498
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8455882352941176
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8346456692913385
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7294685990338164
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7869565217391304
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7154471544715447
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7719298245614035
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8857644991212654
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7263513513513513
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8333333333333334
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.7848101265822784
SR009-TL1-6130-6194,SR009,3,2D,Small,pair_iou,0.8611111111111112
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,9.000584453535941
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,0.48848569434752326
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,19.58904109589041
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,3.608247422680417
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,4.4110959527057725
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,16.091954022988496
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,7.623888182973322
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,0.4975124378109475
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,17.591623036649224
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,11.2565445026178
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,5.487804878048777
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,3.866248693834904
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,20.699172033118675
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,25.16356316054353
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,7.294117647058827
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,0.37617554858934615
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,1.8445322793148755
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,14.214214214214218
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,13.434452871072583
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,4.891922639362911
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,14.93466085874301
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,11.741682974559696
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,25.41993281075027
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,20.236530880420496
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,11.649214659685866
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,11.827956989247319
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,3.524804177545705
SR009-TL1-6130-6194,SR009,3,2D,Medium,area_diff_percent,15.369649805447466
SR009-TL1-6130-6194,SR009,3,2D,Medium,hd_um,2.664584922534518
SR009-TL1-6130-6194,SR009,3,2D,Medium,hd_um,1.9038074561283507
SR009-TL1-6130-6194,SR009,3,2D,Medium,hd_um,3.0509854648036074
SR009-TL1-6130-6194,SR009,3,2D,Medium,hd_um,2.085361593329895
