id,subject,fold,model,cls,metric,value
SR007-CR1-4670-4734,SR007,1,3D,epi,surface_dice,0.8544204831123352
SR007-CR1-4670-4734,SR007,1,3D,epi,asd_um,18.676486158370974
SR007-CR1-4670-4734,SR007,1,2D,fas,dice,0.927852749824524
SR007-CR1-4670-4734,SR007,1,2D,fas,surface_dice,0.7779842615127563
SR007-CR1-4670-4734,SR007,1,2D,fas,asd_um,38.391305494308476
SR007-CR1-4670-4734,SR007,1,2D,epi,dice,0.9423786997795104
SR007-CR1-4670-4734,SR007,1,2D,epi,surface_dice,0.838016152381897
SR007-CR1-4670-4734,SR007,1,2D,epi,asd_um,20.092413568496706
SR007-CR1-5470-5534,SR007,1,3D,fas,dice,0.9468567371368408
SR007-CR1-5470-5534,SR007,1,3D,fas,surface_dice,0.8688219785690308
SR007-CR1-5470-5534,SR007,1,3D,fas,asd_um,12.620497083663938
SR007-CR1-5470-5534,SR007,1,3D,epi,dice,0.9423186779022216
SR007-CR1-5470-5534,SR007,1,3D,epi,surface_dice,0.8771791458129883
SR007-CR1-5470-5534,SR007,1,3D,epi,asd_um,11.545680570602418
SR007-CR1-5470-5534,SR007,1,2D,fas,dice,0.9283037781715392
SR007-CR1-5470-5534,SR007,1,2D,fas,surface_dice,0.7609506845474243
SR007-CR1-5470-5534,SR007,1,2D,fas,asd_um,20.53289759159088
SR007-CR1-5470-5534,SR007,1,2D,epi,dice,0.9294840693473816
SR007-CR1-5470-5534,SR007,1,2D,epi,surface_dice,0.8121142983436584
SR007-CR1-5470-5534,SR007,1,2D,epi,asd_um,14.876351165771485
SR007-CR2-3970-4034,SR007,1,3D,fas,dice,0.951366364955902
SR007-CR2-3970-4034,SR007,1,3D,fas,surface_dice,0.8617920875549316
SR007-CR2-3970-4034,SR007,1,3D,fas,asd_um,11.033342885971068
SR007-CR2-3970-4034,SR007,1,3D,epi,dice,0.9291773438453674
SR007-CR2-3970-4034,SR007,1,3D,epi,surface_dice,0.8462361097335815
SR007-CR2-3970-4034,SR007,1,3D,epi,asd_um,27.69979648590088
SR007-CR2-3970-4034,SR007,1,2D,fas,dice,0.9413414001464844
SR007-CR2-3970-4034,SR007,1,2D,fas,surface_dice,0.8065439462661743
SR007-CR2-3970-4034,SR007,1,2D,fas,asd_um,66.74279279708863
SR007-CR2-3970-4034,SR007,1,2D,epi,dice,0.9212673902511596
SR007-CR2-3970-4034,SR007,1,2D,epi,surface_dice,0.8232855200767517
SR007-CR2-3970-4034,SR007,1,2D,epi,asd_um,55.51571016311646
SR007-CR2-520-584,SR007,1,3D,fas,dice,0.9566011428833008
SR007-CR2-520-584,SR007,1,3D,fas,surface_dice,0.885619580745697
SR007-CR2-520-584,SR007,1,3D,fas,asd_um,10.855163526535033
SR007-CR2-520-584,SR007,1,3D,epi,dice,0.9400069117546082
SR007-CR2-520-584,SR007,1,3D,epi,surface_dice,0.8731080293655396
SR007-CR2-520-584,SR007,1,3D,epi,asd_um,133.5943914413452
SR007-CR2-520-584,SR007,1,2D,fas,dice,0.958349883556366
SR007-CR2-520-584,SR007,1,2D,fas,surface_dice,0.8752104640007019
SR007-CR2-520-584,SR007,1,2D,fas,asd_um,10.72544016838074
SR007-CR2-520-584,SR007,1,2D,epi,dice,0.9373957514762878
SR007-CR2-520-584,SR007,1,2D,epi,surface_dice,0.8541041612625122
SR007-CR2-520-584,SR007,1,2D,epi,asd_um,18.428967261314394
SR007-CR2-7675-7739,SR007,1,3D,fas,dice,0.954804003238678
SR007-CR2-7675-7739,SR007,1,3D,fas,surface_dice,0.8743908405303955
SR007-CR2-7675-7739,SR007,1,3D,fas,asd_um,11.714144539833066
SR007-CR2-7675-7739,SR007,1,3D,epi,dice,0.8564437627792358
SR007-CR2-7675-7739,SR007,1,3D,epi,surface_dice,0.722332239151001
SR007-CR2-7675-7739,SR007,1,3D,epi,asd_um,50.00135307312012
SR007-CR2-7675-7739,SR007,1,2D,fas,dice,0.945098340511322
SR007-CR2-7675-7739,SR007,1,2D,fas,surface_dice,0.8412225842475891
SR007-CR2-7675-7739,SR007,1,2D,fas,asd_um,17.582166838645936
SR007-CR2-7675-7739,SR007,1,2D,epi,dice,0.869209349155426
SR007-CR2-7675-7739,SR007,1,2D,epi,surface_dice,0.7246496081352234
SR007-CR2-7675-7739,SR007,1,2D,epi,asd_um,46.739569473266606
SR007-TL1-3150-3214,SR007,1,3D,fas,dice,0.9580096006393432
SR007-TL1-3150-3214,SR007,1,3D,fas,surface_dice,0.828410267829895
SR007-TL1-3150-3214,SR007,1,3D,fas,asd_um,17.690805530548097
SR007-TL1-3150-3214,SR007,1,3D,epi,dice,0.9271785616874696
SR007-TL1-3150-3214,SR007,1,3D,epi,surface_dice,0.7486035227775574
SR007-TL1-3150-3214,SR007,1,3D,epi,asd_um,15.733834576606752
SR007-TL1-3150-3214,SR007,1,2D,fas,dice,0.9444026947021484
SR007-TL1-3150-3214,SR007,1,2D,fas,surface_dice,0.7442826628684998
SR007-TL1-3150-3214,SR007,1,2D,fas,asd_um,21.29233832359314
SR007-TL1-3150-3214,SR007,1,2D,epi,dice,0.9215040802955629
SR007-TL1-3150-3214,SR007,1,2D,epi,surface_dice,0.7815179228782654
SR007-TL1-3150-3214,SR007,1,2D,epi,asd_um,30.90566053390503
SR007-TL1-370-434,SR007,1,3D,fas,dice,0.9413855075836182
SR007-TL1-370-434,SR007,1,3D,fas,surface_dice,0.8638921976089478
SR007-TL1-370-434,SR007,1,3D,fas,asd_um,12.837347745895386
SR007-TL1-370-434,SR007,1,3D,epi,dice,0.7462596297264099
SR007-TL1-370-434,SR007,1,3D,epi,surface_dice,0.6488592624664307
SR007-TL1-370-434,SR007,1,3D,epi,asd_um,179.94898738861082
SR007-TL1-370-434,SR007,1,2D,fas,dice,0.936129868030548
SR007-TL1-370-434,SR007,1,2D,fas,surface_dice,0.8355008363723755
SR007-TL1-370-434,SR007,1,2D,fas,asd_um,14.243593740463258
SR007-TL1-370-434,SR007,1,2D,epi,dice,0.7990703582763672
SR007-TL1-370-434,SR007,1,2D,epi,surface_dice,0.5875427722930908
SR007-TL1-370-434,SR007,1,2D,epi,asd_um,239.52815780639648
SR007-TL1-4680-4744,SR007,1,3D,fas,dice,0.9523733258247375
SR007-TL1-4680-4744,SR007,1,3D,fas,surface_dice,0.886916995048523
SR007-TL1-4680-4744,SR007,1,3D,fas,asd_um,29.09068865776062
SR007-TL1-4680-4744,SR007,1,3D,epi,dice,0.960691213607788
SR007-TL1-4680-4744,SR007,1,3D,epi,surface_dice,0.9104617834091188
SR007-TL1-4680-4744,SR007,1,3D,epi,asd_um,10.437037539482118
SR007-TL1-4680-4744,SR007,1,2D,fas,dice,0.9376844167709352
SR007-TL1-4680-4744,SR007,1,2D,fas,surface_dice,0.829473614692688
SR007-TL1-4680-4744,SR007,1,2D,fas,asd_um,35.57239365577698
SR007-TL1-4680-4744,SR007,1,2D,epi,dice,0.9476200938224792
SR007-TL1-4680-4744,SR007,1,2D,epi,surface_dice,0.8640353679656982
SR007-TL1-4680-4744,SR007,1,2D,epi,asd_um,25.564065885543823
SR007-TL2-2216-2280,SR007,1,3D,fas,dice,0.8806626200675964
SR007-TL2-2216-2280,SR007,1,3D,fas,surface_dice,0.8338060975074768
SR007-TL2-2216-2280,SR007,1,3D,fas,asd_um,133.89765186309816
SR007-TL2-2216-2280,SR007,1,3D,epi,dice,0.957488477230072
SR007-TL2-2216-2280,SR007,1,3D,epi,surface_dice,0.87091463804245
SR007-TL2-2216-2280,SR007,1,3D,epi,asd_um,151.46343612670898
SR007-TL2-2216-2280,SR007,1,2D,fas,dice,0.7939813733100891
